Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
STRO,"Sutro Biopharma, Inc.",8.17,-7.9954955,-0.71,Sell,1542906,12605542.02,378028759.0084236,,-2.2871,239,Health Technology
ARGU,Argus Capital Corp.,9.92,0.2020202,0.02,Buy,476542,4727296.64,377890015.4843906,,,,Finance
TGAN,"Transphorm, Inc.",7.07,1.87319885,0.13,Buy,332156,2348342.92,377120570.62206906,,,91,Electronic Technology
AERI,"Aerie Pharmaceuticals, Inc.",7.96,4.18848168,0.32,Sell,5172486,41172988.56,376965885.73333335,,-1.6288,376,Health Technology
DHCA,DHC Acquisition Corp.,9.74,0.25733402,0.025,Buy,160125,1559617.5,376756235.3833504,137.04225352,0.071,2,Finance
AGGR,Agile Growth Corp.,9.72,0,0,Neutral,94016,913835.52,376649982.0184995,,,,Finance
HMCO,HumanCo Acquisition Corp.,9.79,0,0,Sell,102426,1002750.54,376303124.00000006,,-0.1065,,Finance
VEL,"Velocity Financial, Inc.",11.64,-10.04636785,-1.3,Sell,106527,1239974.28,375891000.80251765,13.41141712,1.1233,175,Finance
PRVB,"Provention Bio, Inc.",5.92,-9.20245399,-0.6,Sell,2724945,16131674.4,375178447.7559322,,-1.8148,82,Health Technology
AKYA,"Akoya BioSciences, Inc.",10.06,-14.45578231,-1.7,Sell,174997,1760469.82,374310712.466731,,,169,Health Technology
AHRN,Ahren Acquisition Corp.,9.87,0.10141988,0.01,,70775,698549.25,374132724.99999994,,,,Finance
EGY,"VAALCO Energy, Inc.",6.3,17.53731343,0.94,Strong Buy,6503168,40969958.4,373996323.12286687,7.99018271,0.7396,102,Energy Minerals
ESM,ESM Acquisition Corporation,9.74,0.41237113,0.04,Buy,203638,1983434.12,373700249.99999994,,,,Finance
FSRX,FinServ Acquisition Corp. II,9.75,0.20554985,0.02,Strong Buy,182653,1780866.75,373424993,629.03225806,0.0155,,Finance
QUAD,"Quad Graphics, Inc",6.67,21.49362477,1.18,Buy,3080462,20546681.54,373344104.6888889,9.55549264,0.7365,15100,Commercial Services
GLAD,Gladstone Capital Corporation,10.87,0.09208103,0.01,Sell,492817,5356920.79,372888496.3561018,4.4114102,2.489,69,Finance
BTNB,Bridgetown 2 Holdings Limited,9.965,0.0502008,0.005,Buy,1356791,13520422.315,372441880.996991,,,,Finance
ALTU,Altitude Acquisition Corp.,9.92,-0.10070493,-0.01,Buy,1134299,11252246.08,372000002.99999994,75.43726236,0.1315,4,Finance
FHTX,Foghorn Therapeutics Inc.,9,-8.06945863,-0.79,Sell,1066039,9594351,371972674.6906636,,-2.5212,95,Health Technology
MBSC,M3-Brigade Acquisition III Corp.,9.91,0.1010101,0.01,Buy,33910,336048.1,371662169.7390427,,,,Finance
KRNL,"Kernel Group Holdings, Inc.",9.75,0.1026694,0.01,Strong Buy,459025,4475493.75,371411636.98770493,24.03940887,0.406,,Finance
XPOA,"DPCM Capital, Inc.",9.9,0,0,Buy,420909,4166999.1,371249986,,-0.0733,3,Finance
HTPA,Highland Transcend Partners I Corp.,9.9,-0.10090817,-0.01,Sell,1787414,17695398.6,371249986,,-0.3546,3,Finance
ACDI,Ascendant Digital Acquisition Corp. III,9.98,0.40241449,0.04,Strong Buy,239784,2393044.32,371131242.97889453,,,,Finance
PRLD,Prelude Therapeutics Incorporated,7.86,-24.35033686,-2.53,Sell,1556802,12236463.72,370927497.16417915,,-2.1171,68,Health Technology
THRX,"Theseus Pharmaceuticals, Inc.",9.58,-4.00801603,-0.4,Strong Sell,190120,1821349.6,370771379.4128828,,,,Health Technology
JUN,Juniper II Corp.,9.8947,0.4028412,0.0397,Strong Buy,65545,648548.1115,369814421.50427693,,,,Finance
VRDN,"Viridian Therapeutics, Inc.",17.01,-9.03743316,-1.69,Sell,898747,15287686.47,369497167.1273776,,-29.4574,27,Health Technology
IGAC,IG Acquisition Corp.,9.84,-0.08123477,-0.008,Buy,79282,780134.88,369000006,,-0.0008,,Finance
VAPO,"Vapotherm, Inc.",14.08,-7.91366906,-1.21,Sell,729474,10270993.92,368679645.4871438,,-2.3043,550,Health Technology
III,"Information Services Group, Inc.",7.5,5.04201681,0.36,Buy,1336513,10023847.5,367447175.5181347,29.7495183,0.2764,1258,Commercial Services
GPAC,Global Partner Acquisition Corp II,9.77,0.20512821,0.02,Strong Buy,89365,873096.05,366375017.00000006,,,,Finance
TSIB,Tishman Speyer Innovation Corp. II,9.76,0.30832477,0.03,Buy,74556,727666.56,366000016.98259985,60.72094469,0.1609,,Finance
COVA,COVA Acquisition Corp.,9.76,0.1025641,0.01,Buy,100424,980138.24,366000008.99999994,35.0448833,0.2785,,Finance
BGFV,Big 5 Sporting Goods Corporation,16.4,0.6752609,0.11,Sell,7390868,121210235.19999997,365896643.3595166,3.58745367,4.7912,,Retail Trade
CHAA,Catcha Investment Corp.,9.75,-0.05125577,-0.005,Buy,194577,1897125.75,365625008.9907786,,,,Finance
HUGS,USHG Acquisition Corp.,10.23,0.19588639,0.02,Sell,448757,4590784.11,365052435,87.3827792,0.1173,,Finance
IGIC,International General Insurance Holdings Ltd.,7.45,-3.74677003,-0.29,Strong Sell,35420,263879,364196539.0743243,7.66521649,0.9654,252,Finance
GXII,GX Acquisition Corp. II,9.7101,0.00102987,0.0001,Buy,1623,15759.4923,364128746.9984235,,,,Finance
VTRU,Vitru Limited,15.46,3.06666667,0.46,Strong Buy,248540,3842428.4,363905267,53.98044693,0.3072064,6174,Commercial Services
EGAN,eGain Corporation,11.55,-1.86915888,-0.22,Buy,389764,4501774.2,363751705.4651164,130.72747014,0.0977,570,Technology Services
RXST,"RxSight, Inc.",13.24,-5.63079116,-0.79,Buy,607549,8043948.76,362165829.7808429,,,,Electronic Technology
OIS,"Oil States International, Inc.",5.88,14.17475728,0.73,Neutral,6541632,38464796.16,360904521.8142076,,-1.0613,2373,Industrial Services
NETC,Nabors Energy Transition Corp.,9.95,0.30241935,0.03,,147412,1466749.4,360438746.99999994,,,,Finance
STKS,"The ONE Group Hospitality, Inc.",11.15,-5.98650927,-0.71,Sell,348012,3880333.8,358000121.2644702,18.89936048,0.6559,3000,Consumer Services
GOGN,GoGreen Investments Corporation,9.98,0.40241449,0.04,Strong Buy,168789,1684514.22,357633304.00401205,,,,Finance
ZYME,Zymeworks Inc.,6.18,-15.10989011,-1.1,Sell,3954032,24435917.76,356810284.3307574,,-4.1934,,Health Technology
OOMA,"Ooma, Inc.",14.97,-11.15727003,-1.88,Strong Sell,529951,7933366.47,356286006.2116183,,-0.0972,357,Communications
EJFA,EJF Acquisition Corp.,9.9,-0.2016129,-0.02,Sell,301046,2980355.4,355781236,,-0.14,4,Finance
TIG,"Trean Insurance Group, Inc.",6.95,-2.38764045,-0.17,Sell,243834,1694646.3,355665474.04829544,15.30102152,0.4602,334,Finance
KIII,Kismet Acquisition Three Corp.,9.74,0.10277492,0.01,Strong Buy,279930,2726518.2,354901242,,,,Finance
LGTO,Legato Merger Corp. II,9.88,0.10131712,0.01,Strong Buy,40164,396820.32,354800660.9614605,,,,Finance
DRAY,Macondray Capital Acquisition Corp. I,9.87,0.3038587,0.0299,Strong Buy,126643,1249966.41,354703112.9878296,,,,Finance
GWRS,"Global Water Resources, Inc.",15.65,2.0208605,0.31,Neutral,90391,1414619.15,354459747.7741935,118.50152905,0.1328,79,Utilities
CIIG,"CIIG Capital Partners II, Inc.",9.85,0.2034588,0.02,Neutral,251706,2479304.1,353984389.00000006,,,,Finance
HORI,Emerging Markets Horizon Corp.,9.85,-0.20263425,-0.02,,8313749,81890427.64999999,353984363.01217043,,,,Finance
AADI,"Aadi Bioscience, Inc.",16.93,-2.47695853,-0.43,Sell,351496,5950827.28,353735911.5482921,,-13.4792,12,Health Technology
QIWI,QIWI plc,5.67,-21.57676349,-1.56,Strong Sell,4233373,24003224.91,353688793,1.51439556,3.4083,,Technology Services
SPKB,Silver Spike Acquisition Corp II,9.83,0.61412487,0.06,Strong Buy,15422,151598.26,353265622,,,3,Finance
KRON,"Kronos Bio, Inc.",6.26,-16.19812584,-1.21,Sell,1076891,6741337.66,352734006.94545454,,-2.752,96,Health Technology
YMAB,"Y-mAbs Therapeutics, Inc.",8.08,-9.31537598,-0.83,Sell,2148996,17363887.68,352642833.3444576,,-1.2347,148,Health Technology
HLG,Hailiang Education Group Inc.,13.75,-0.5065123,-0.07,Sell,10192,140140,352142284,10.46621207,1.3052,2252,Consumer Services
SSSS,SuRo Capital Corp.,11.31,-0.26455026,-0.03,Sell,1274335,14412728.85,351950869.1963029,1.26853672,10.2046,7,Finance
TINV,Tiga Acquisition Corp.,10.18,-0.19607843,-0.02,Buy,41415,421604.7,351210014,177.04347826,0.0575,,Finance
TZPS,TZP Strategies Acquisition Corp.,9.77,0.30800821,0.03,Buy,77026,752544.02,351109365.010225,,,,Finance
KLAQ,KL Acquisition Corp,9.76,-0.10235415,-0.01,Neutral,49316,481324.16,350750008,48.46077458,0.2014,3,Finance
CLRM,Clarim Acquisition Corp.,9.76,0.20533881,0.02,Buy,1085528,10594753.28,350749990.02044994,119.85294118,0.0816,4,Finance
DNZ,D and Z Media Acquisition Corp.,9.7544,-0.00615069,-0.0006,Strong Buy,33387,325670.1528,350548762.4864312,,-0.0747,,Finance
XPDB,Power & Digital Infrastructure Acquisition II Corp.,9.7528,0.02871795,0.0028,,29518,287883.1504,350491249.99999994,,,,Finance
FLME,Flame Acquisition Corp.,9.75,0.16540133,0.0161,Strong Buy,145914,1422661.5,350390632.9918033,70.98181818,0.1375,2,Finance
AMPI,"Advanced Merger Partners, Inc.",9.74,0.20576132,0.02,Buy,339438,3306126.12,350031252.00082165,208.92703863,0.0466,,Finance
ARRW,Arrowroot Acquisition Corp.,9.74,0.20576132,0.02,Buy,497013,4840906.62,350031250,73.36343115,0.1329,,Finance
DHBC,DHB Capital Corp.,9.74,0.30895984,0.03,Buy,415902,4050885.48,350031245.5023089,502.06185567,0.0194,,Finance
CND,Concord Acquisition Corp.,9.92,-0.30150754,-0.03,Strong Sell,1058412,10499447.04,349699843.9959718,,-0.4087,2,Finance
FRST,Primis Financial Corp.,14.23,-2.66757866,-0.39,Sell,204036,2903432.28,349696822.10249305,11.36918353,1.2791,,Finance
WHF,"WhiteHorse Finance, Inc.",15.1,-1.04849279,-0.16,Sell,366372,5532217.2,349543762.1662304,8.97345549,1.7028,,Finance
GAMC,Golden Arrow Merger Corp.,9.725,0.25773196,0.025,Buy,61681,599847.725,349492197.505144,,,,Finance
IPVI,InterPrivate IV InfraTech Partners Inc.,9.72,0.10298661,0.01,Sell,1158,11255.76,349312513.49305916,,,,Finance
FREE,"Whole Earth Brands, Inc.",9.07,-2.26293103,-0.21,Sell,835072,7574103.04,348990821.08342606,,-0.1207,583,Consumer Non-Durables
LCAA,L Catterton Asia Acquisition Corp,9.74,0.10277492,0.01,Buy,414579,4037999.46,348824370,,,,Finance
APTM,Alpha Partners Technology Merger Corp.,9.64,0.15584416,0.015,Sell,102456,987675.84,348751102.0020768,,,,Finance
BRKH,BurTech Acquisition Corp.,9.88,0.30456853,0.03,,1499912,14819130.56,348684970.00000006,,,,Finance
ANGH,Anghami Inc.,13.5,-23.72881356,-4.2,Buy,2883140,38922390,347881058.65384614,,-0.4923,,Technology Services
WPCA,Warburg Pincus Capital Corporation IA,9.79,0.10224949,0.01,Strong Buy,107755,1054921.45,346837392.2137014,9780,0.001,,Finance
LNDC,Landec Corporation,11.74,1.73310225,0.2,Buy,231095,2713055.3,346110811.2975277,,-1.9117,905,Health Technology
LQDA,Liquidia Corporation,6.65,12.14165261,0.72,Strong Buy,2439055,16219715.75,345653687.3240469,,,,Health Technology
CNTY,"Century Casinos, Inc.",11.67,-1.51898734,-0.18,Neutral,681992,7958846.64,345604885.10193765,15.68446089,0.79,2076,Consumer Services
KINZ,KINS Technology Group Inc.,10.01,-0.0998004,-0.01,Buy,61150,612111.5,345345012,295.28023599,0.0339,2,Finance
TUFN,Tufin Software Technologies Ltd.,9.12,3.51872872,0.31,Sell,1728667,15765443.04,345202204.2560336,,-0.9974,,Technology Services
LGVC,LAMF Global Ventures Corp. I,9.89,0.20263425,0.02,,313569,3101197.41,344561017,,,,Finance
APYX,Apyx Medical Corporation,10.02,-3.37512054,-0.35,Sell,176783,1771365.66,344124382.8128655,,-0.4284,266,Health Technology
JNCE,"Jounce Therapeutics, Inc.",6.7,-8.09327846,-0.59,Sell,1281964,8589158.8,343332065.7803469,,-0.3435,,Health Technology
FWAC,Fifth Wall Acquisition Corp. III,9.71,0.10309278,0.01,Sell,1266800,12300628,342588217.00000006,,,,Finance
ATHA,"Athira Pharma, Inc.",9.17,-1.39784946,-0.13,Sell,1300691,11927336.47,342509628.58960176,,-1.2805,22,Health Technology
STRE,"Supernova Partners Acquisition Company III, Ltd.",9.74,0.20576132,0.02,Sell,2554,24875.96,342159479.99999994,,-0.0559,4,Finance
UFI,"Unifi, Inc. New",18.49,-2.68421053,-0.51,Sell,332061,6139807.89,342041413.14921457,13.07413238,1.5021,2880,Process Industries
ADEX,Adit EdTech Acquisition Corp.,9.91,0.30364372,0.03,Strong Buy,146615,1452954.65,341895012.02426696,,-0.0172,,Finance
ORMP,Oramed Pharmaceuticals Inc.,8.93,-11.84600197,-1.2,Sell,2070091,18485912.63,341874702.70432943,,-0.7689,13,Health Technology
AURC,Aurora Acquisition Corp.,9.83,-0.20304569,-0.02,Strong Sell,713018,7008966.94,341596044.78781724,,,,Finance
KCGI,Kensington Capital Acquisition Corp. V,9.8825,0.07594937,0.0075,Buy,269868,2666970.51,340946265.9878665,,,,Finance
TMKR,Tastemaker Acquisition Corp.,9.87,0.152207,0.015,Buy,74283,733173.21,340515007.99190277,62.53164557,0.158,5,Finance
CPTK,Crown PropTech Acquisitions,9.87,0,0,Neutral,509088,5024698.56,340515003.99797463,,,,Finance
FF,FutureFuel Corp.,7.77,5.57065217,0.41,Neutral,1224018,9510619.86,340040383.99874055,37.03358209,0.2144,470,Process Industries
ADER,26 Capital Acquisition Corp.,9.89,0,0,Buy,226071,2235842.19,339968737.96348894,,,2,Finance
WARR,Warrior Technologies Acquisition Company,9.85,0,0,Buy,517998,5102280.3,339824992.0081135,,,,Finance
GGMC,Glenfarne Merger Corp.,9.73,0.4127967,0.04,Buy,193263,1880448.99,339799940,,,5,Finance
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",8.84,-9.42622951,-0.92,Strong Sell,176462,1559924.08,339642747.7857143,72.72727273,0.1309,,Retail Trade
GREE,Greenidge Generation Holdings Inc.,8.34,-7.64119601,-0.69,Sell,1082827,9030777.18,338981014.3333334,,-1.421,780,Technology Services
INSE,"Inspired Entertainment, Inc.",12.59,-13.64883402,-1.99,Sell,618801,7790704.59,338371601.80030257,,-1.1682,1500,Technology Services
RDW,Redwire Corporation,5.67,3.84615385,0.21,Sell,1111137,6300146.79,338279408.852459,,-0.2697,,Finance
CNDA,Concord Acquisition Corp II,9.65,-0.30991736,-0.03,Strong Sell,309277,2984523.05,337867621.7757009,,,,Finance
KNTE,Kinnate Biopharma Inc.,7.73,-5.96107056,-0.49,Sell,837755,6475846.15,337770806.71847135,,-1.7751,31,Health Technology
KAIR,Kairos Acquisition Corp.,9.79,0.41025641,0.04,Strong Buy,74227,726682.33,337755020.04094166,53.38797814,0.183,2,Finance
FTCV,FinTech Acquisition Corp. V,9.87,-0.10121457,-0.01,Sell,531695,5247829.65,337422401.3319838,,-0.2382,3,Finance
EPWR,Empowerment & Inclusion Capital I Corp.,9.78,0.15360983,0.015,Strong Buy,85613,837295.14,337410020.0204708,,-0.0339,,Finance
POW,Powered Brands,9.78,0.25627883,0.025,Buy,471611,4612355.58,337409995,,,,Finance
EAC,Edify Acquisition Corp.,9.77,0.20512821,0.02,Buy,12733,124401.41,337064995.00511247,47.67871094,0.2048,,Finance
PMGM,Priveterra Acquisition Corp.,9.76,0.30832477,0.03,Strong Buy,74279,724963.04,336720015.99180746,42.36111111,0.2304,,Finance
SWET,Athlon Acquisition Corp.,9.76,0.1025641,0.01,Buy,65261,636947.36,336720012,,-0.0026,,Finance
PICC,Pivotal Investment Corporation III,9.76,0.30832477,0.03,Buy,190480,1859084.8,336719995.9917864,85.66402814,0.1137,,Finance
KBAL,"Kimball International, Inc.",9.19,-2.02558635,-0.19,Strong Sell,894437,8219876.03,336453862.35845,,-0.639,2196,Consumer Durables
NVSA,New Vista Acquisition Corp,9.75,0.20554985,0.02,Buy,57684,562419,336375004.00000006,62.98449612,0.1548,,Finance
ATVC,Tribe Capital Growth Corp I,9.75,0.51546392,0.05,Buy,455734,4443406.5,336374995.99589324,72.4702381,0.1344,,Finance
SBT,"Sterling Bancorp, Inc.",6.66,6.90208668,0.43,Buy,106667,710402.22,336069818.3907692,16.20947631,0.4018,,Finance
BLZE,"Backblaze, Inc.",11.06,3.75234522,0.4,Sell,353871,3913813.26,336056274.5434584,,-0.7154,,Electronic Technology
MDH,MDH Acquisition Corp.,9.74,-0.20491803,-0.02,Strong Sell,130858,1274556.92,336030003.9958975,85.30183727,0.1143,,Finance
NL,"NL Industries, Inc.",6.88,6.66666667,0.43,Strong Buy,142047,977283.36,335762818.70553935,8.77013552,0.7822,513,Producer Manufacturing
BNFT,"Benefitfocus, Inc.",10.03,-0.09960159,-0.01,Sell,563507,5651975.21,335306724.43110234,,-1.1692,,Technology Services
TTSH,"Tile Shop Holdings, Inc.",6.45,2.05696203,0.13,Sell,594292,3833183.4,335200655.817757,22.92038558,0.2855,1149,Retail Trade
GTPA,"Gores Technology Partners, Inc.",9.75,-0.20470829,-0.02,Strong Sell,374705,3653373.75,335156257.9918033,,-0.0572,3,Finance
FTVI,FinTech Acquisition Corp. VI,9.78,0,0,Buy,130096,1272338.88,334997608.31632644,72.51114413,0.1364,3,Finance
VRNA,Verona Pharma plc,5.45,-3.36879433,-0.19,Sell,140689,766755.05,334857864,,,27,Health Technology
JUGG,Jaws Juggernaut Acquisition Corporation,9.7,0.41407867,0.04,Sell,37397,362750.9,334649997,49.414162,0.1963,3,Finance
BACA,Berenson Acquisition Corp. I,9.73,0.4127967,0.04,Buy,812030,7901051.9,334590370.9876289,,,,Finance
DISA,Disruptive Acquisition Corporation I,9.73,0.20597322,0.02,Buy,102975,1001946.75,334468742.0082135,51.29015271,0.1899,,Finance
FTEV,FinTech Evolution Acquisition Group,9.745,0.36045314,0.035,Strong Buy,386250,3764006.25,333889975.48151946,118.63580999,0.0821,,Finance
IIII,INSU Acquisition Corp. III,9.785,0.15353122,0.015,Sell,16509,161540.565,333668497.99897754,,-0.0172,,Finance
FTAA,FTAC Athena Acquisition Corp.,9.75,-0.71283096,-0.07,Strong Sell,1948527,18998138.25,333579994.99999994,,-0.0147,2,Finance
FTPA,FTAC Parnassus Acquisition Corp.,9.71,0.10309278,0.01,Sell,88294,857334.74,332599853.36074,267.9558011,0.0362,,Finance
RENT,"Rent the Runway, Inc.",5.24,-14.37908497,-0.88,Strong Sell,1500425,7862227,330309971.4754098,,-3.2807,,Retail Trade
LVRA,Levere Holdings Corp.,9.73,0.20597322,0.02,Sell,174735,1700171.55,329950764.64403284,,,,Finance
EVE,EVe Mobility Acquisition Corp,9.859,0.09137056,0.009,,76223,751482.557,329619226.3411347,,,,Finance
NATR,"Nature's Sunshine Products, Inc.",16.68,-6.4498037,-1.15,Sell,226786,3782790.48,329606974.7036395,16.50457666,1.0723,837,Consumer Non-Durables
PACI,PROOF Acquisition Corp I,9.88,0.508647,0.05,,28735,283901.8,329497991.9837728,,,,Finance
ONYX,Onyx Acquisition Co. I,9.96,0.10050251,0.01,Strong Buy,128590,1280756.4,329302501.0010051,,,,Finance
IPVF,InterPrivate III Financial Partners Inc.,9.88,-0.30272452,-0.03,Sell,304736,3010791.68,328374145.49544084,,,,Finance
POND,Angel Pond Holdings Corporation,9.84,-1.10552764,-0.11,Buy,29475,290034,326583233.650664,,,,Finance
NCAC,Newcourt Acquisition Corp,9.98,0.50352467,0.05,Strong Buy,67953,678170.94,326096503.00300896,,,,Finance
LEGA,"Lead Edge Growth Opportunities, Ltd",9.72,0,0,Sell,891750,8667810,326038314,51.02469785,0.1903,,Finance
ATOM,Atomera Incorporated,14.03,-13.39506173,-2.17,Sell,1153560,16184446.8,325925893.37171715,,-0.6984,19,Commercial Services
ENOB,"Enochian Biosciences, Inc.",6.19,-17.90450928,-1.35,Sell,738077,4568696.63,325799908.421365,,-0.7439,11,Health Technology
GAMB,Gambling.com Group Limited,9.61,-7.41811175,-0.77,Strong Sell,282563,2715430.43,324879718.6201396,,,119,Technology Services
RKTA,Rocket Internet Growth Opportunities Corp.,9.73,0.30927835,0.03,Sell,151156,1470747.88,324738742,,,,Finance
PEGR,Project Energy Reimagined Acquisition Corp.,9.66,-0.82135524,-0.08,Strong Sell,335763,3243470.58,324239462.7644628,,,,Finance
BLEU,bleuacacia ltd,9.7,0.31023785,0.03,,256648,2489485.6,323494997,,,,Finance
TRDA,"Entrada Therapeutics, Inc.",10.36,-14.38016529,-1.74,Strong Sell,276930,2868994.8,323365192.0785013,,,,Health Technology
PUCK,Goal Acquisitions Corp.,9.74,0,0,Buy,245792,2394014.08,322990578,,-0.0121,2,Finance
LFAC,LF Capital Acquisition Corp. II,9.95,0.40363269,0.04,Sell,53517,532494.15,321820310.25113004,,,,Finance
KRT,Karat Packaging Inc.,16.25,-1.81268882,-0.3,Strong Sell,40994,666152.5,321740627,19.61375981,0.8294,,Process Industries
EZPW,"EZCORP, Inc.",5.69,-5.6384743,-0.34,Strong Sell,1855048,10555223.12,321642972.78006876,21.61158559,0.3573,6500,Finance
RLGT,"Radiant Logistics, Inc.",6.49,-7.54985755,-0.53,Sell,624656,4054017.44,320887047.0283583,11.4061968,0.6019,685,Transportation
GSAQ,Global Synergy Acquisition Corp.,9.89,0,0,Buy,111600,1103724,319879686.25315183,43.70304905,0.2263,,Finance
IOAC,Innovative International Acquisition Corp.,9.95,0.30241935,0.03,,42907,426924.65,319494488.99999994,,,,Finance
CBAN,"Colony Bankcorp, Inc.",18.67,1.2472885,0.23,Buy,133637,2495002.79,319011624.004301,10.97280396,1.6951,,Finance
MTAL,Metals Acquisition Corp,9.62,-0.20746888,-0.02,Sell,35976,346089.12,318840233.24610585,,,,Finance
AKTS,"Akoustis Technologies, Inc.",5.83,-5.66343042,-0.35,Sell,1927246,11235844.18,318739908.31506854,,-0.9613,171,Electronic Technology
CFFE,CF Acquisition Corp. VIII,10.02,0.0999001,0.01,Buy,464261,4651895.22,318535824,,,3,Finance
GPP,Green Plains Partners LP,13.7,3.55253212,0.47,Neutral,283050,3877785,318218835.08279335,8.1408979,1.7062,35,Transportation
AEHR,Aehr Test Systems,11.84,-7.85992218,-1.01,Sell,2982200,35309248,317807122.65030676,288.49557522,0.0491,79,Electronic Technology
RLYB,Rallybio Corporation,9.89,-14.59412781,-1.69,Strong Sell,421144,4165114.16,317765405.4042554,,,,Commercial Services
HLAH,"Hamilton Lane Alliance Holdings I, Inc.",9.77,0.10245902,0.01,Strong Buy,63037,615871.49,317237663,,-0.0197,,Finance
IPVA,InterPrivate II Acquisition Corp.,9.742,0.32955716,0.032,Buy,389581,3795298.102,317041212.50000006,,,,Finance
GHL,"Greenhill & Co., Inc.",17.12,-3.38600451,-0.6,Sell,481200,8238144,316616009.8703704,10.23030016,2.2809,364,Finance
FUSN,Fusion Pharmaceuticals Inc.,7.35,-3.66972477,-0.28,Buy,624046,4586738.1,316536711.7526679,,-1.8237,51,Health Technology
CRU,Crucible Acquisition Corporation,9.785,0.25614754,0.025,Strong Buy,104840,1025859.4,316483584.74539876,,,,Finance
CLAS,CLASS ACCELERATION CORP,9.78,0.20491803,0.02,Buy,53113,519445.14,316321866,88.81818182,0.11,,Finance
FSSI,Fortistar Sustainable Solutions Corp.,9.76,0.1025641,0.01,Strong Buy,57203,558301.28,315675007,,,5,Finance
LOOP,"Loop Industries, Inc.",6.65,-0.15015015,-0.01,Sell,629936,4189074.4,315130567.972973,,-1.0014,64,Process Industries
DNAC,Social Capital Suvretta Holdings Corp. III,9.875,-0.05060729,-0.005,Buy,70474,695930.75,314913756.01522845,,,,Finance
IACC,ION Acquisition Corp 3 Ltd.,9.72,-0.20533881,-0.02,Sell,285979,2779715.88,314743329.9948587,,,,Finance
DNAA,Social Capital Suvretta Holdings Corp. I,9.8585,0.08629442,0.0085,Sell,72389,713646.9565,314387548.0025862,,,,Finance
PFTA,Portage Fintech Acquisition Corporation,9.7,0,0,Neutral,107315,1040955.5,314175480.50411516,42.97082228,0.2262,,Finance
FNCH,"Finch Therapeutics Group, Inc.",6.6,-23.34494774,-2.01,Strong Sell,190520,1257432,313359594.91803277,,,131000,Health Services
PLRX,"Pliant Therapeutics, Inc.",8.69,-9.94818653,-0.96,Sell,564151,4902472.19,313178866.45533764,,-2.7141,,Health Technology
HPX,HPX Corp.,9.9,-0.10090817,-0.01,Buy,37259,368864.1,313087503.00303334,,-0.0318,1,Finance
MCBC,Macatawa Bank Corporation,9.1,-1.83387271,-0.17,Buy,277752,2527543.2,311765502.63964945,10.76270187,0.8483,311,Finance
GOBI,Gobi Acquisition Corp.,9.67,0.41536864,0.04,Sell,1312,12687.04,311751344,,,,Finance
VPCB,VPC Impact Acquisition Holdings II,9.74,0,0,Sell,282917,2755611.58,311417832.16615385,,,,Finance
RCLF,Rosecliff Acquisition Corp I,9.82,-0.30456853,-0.03,Sell,1354335,13299569.7,310557490.9724209,121.61490683,0.0805,,Finance
LSEA,Landsea Homes Corporation,6.71,2.59938838,0.17,Sell,278754,1870439.34,310546103.1160714,,-2.1738,253,Consumer Durables
INAQ,Insight Acquisition Corp.,9.78,0.10235415,0.01,Strong Buy,81198,794116.44,310048738,,,,Finance
EHTH,"eHealth, Inc.",11.58,-24.26422498,-3.71,Strong Sell,6874057,79601580.06,310042418.70129865,,-4.5784,2379,Finance
HFFG,HF Foods Group Inc.,5.97,-0.99502488,-0.06,Sell,442755,2643247.35,309923069.0479339,21.56862745,0.2805,780,Distribution Services
FLYA,SOAR Technology Acquisition Corp.,10.1,0.2979146,0.03,Strong Buy,7422,74962.2,309733326.9811321,,,,Finance
SLVR,SilverSPAC Inc.,9.62,0.10405827,0.01,Neutral,1512323,14548547.26,309643760.97717834,,,,Finance
HRZN,Horizon Technology Finance Corporation,15.15,-1.68721609,-0.26,Sell,622718,9434177.7,309471921.5686275,10.87033748,1.4075,,Miscellaneous
DNAB,Social Capital Suvretta Holdings Corp. II,9.69,0.41450777,0.04,Sell,65411,633832.59,309014104.0041322,,,,Finance
DNAD,Social Capital Suvretta Holdings Corp. IV,9.68,0,0,Sell,385268,3729394.24,308695196.99689764,,,,Finance
EPIX,ESSA Pharma Inc.,7.01,-19.23963134,-1.67,Strong Sell,1040170,7291591.7,308551261.40268457,,-0.9791,,Health Technology
OACB,Oaktree Acquisition Corp. II,9.86,0,0,Sell,113133,1115491.38,308124989.00000006,,-0.0414,4,Finance
LOKM,Live Oak Mobility Acquisition Corp.,9.73,0.15440041,0.015,Sell,89198,867896.54,307711228,,,,Finance
ASAQ,Atlantic Street Acquisition Corp,9.84,0.1017294,0.01,Strong Buy,373857,3678752.88,307500005,63.48387097,0.155,,Finance
TEKK,Tekkorp Digital Acquisition Corp.,9.83,0.15282731,0.015,Neutral,19847,195096.01,307187489.9898167,,-0.3247,3,Finance
BMAC,Black Mountain Acquisition Corp.,9.91,0.60913706,0.06,Strong Buy,586688,5814078.08,306219000.9949799,,,,Finance
PIAI,Prime Impact Acquisition I,9.86,0.10152284,0.01,Buy,169402,1670303.72,306193536,58.44694724,0.1687,2,Finance
GFGD,The Growth for Good Acquisition Corporation,9.67,0.20725389,0.02,,234834,2270844.78,305813745,,,,Finance
