Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
NEXA,Nexa Resources S.A.,9.07,14.37578815,1.14,Buy,306880,2783401.6,1201218254.7578945,,0.8633,,Non-Energy Minerals
ESTE,"Earthstone Energy, Inc.",13.66,11.23778502,1.38,Strong Buy,2615368,35725926.88000001,1199644834.6671665,,-0.4062,61,Energy Minerals
QTRX,Quanterix Corporation,32.71,1.55231295,0.5,Sell,1578233,51624001.43,1198756679.338291,,-1.3594,314,Health Technology
RETA,"Reata Pharmaceuticals, Inc.",32.8,25.52621508,6.67,Sell,4755145,155968756,1193651910.5868194,,-8.1866,346,Health Technology
CLMT,"Calumet Specialty Products Partners, L.P.",15.16,3.26975477,0.48,Buy,664588,10075154.08,1192732111.4735413,,-3.2355,,Process Industries
AMTB,Amerant Bancorp Inc.,32.12,-4.06212664,-1.36,Buy,560805,18013056.6,1191756074.1499038,10.31793245,3.059,763,Finance
SRCE,1st Source Corporation,48.12,-1.29230769,-0.63,Sell,172131,8282943.72,1190979760.3851147,9.82108708,4.7062,1130,Finance
FATH,Fathom Digital Manufacturing Corporation,8.74,-1.68728909,-0.15,Sell,248298,2170124.52,1187794199.156284,525.86206897,0.0174,2,Finance
WKME,WalkMe Ltd.,14.36,-5.02645503,-0.76,Sell,562996,8084622.56,1186884168.437042,,-1.8202,,Technology Services
AXSM,"Axsome Therapeutics, Inc.",31.45,11.56438453,3.26,Sell,2857414,89865670.3,1185405026.8689477,,-3.347,60,Health Technology
SPNT,SiriusPoint Ltd.,7.3,-2.01342282,-0.15,Strong Sell,1610609,11757445.7,1182087405.8765776,36.58286301,0.2552,,Finance
KAMN,Kaman Corporation,42.31,4.8574969,1.96,Buy,880142,37238808.02000001,1179415571.7415702,25.94839699,1.5672,2846,Electronic Technology
AGRO,Adecoagro S.A.,10.01,7.86637931,0.73,Strong Buy,4290827,42951178.27,1179306741.9597645,9.99803768,1.0232,8716,Process Industries
EDIT,"Editas Medicine, Inc.",17.15,1.47928994,0.25,Sell,7470098,128112180.69999997,1175100262.6443684,,-2.8527,264,Health Technology
CEIX,CONSOL Energy Inc.,34.06,15.06756757,4.46,Strong Buy,2305685,78531631.10000001,1174394868.734629,32.20147723,0.9955,1575,Energy Minerals
COOK,"Traeger, Inc.",9.97,3.74609781,0.36,Sell,1986589,19806292.33,1171952720,,-0.4972,,Consumer Durables
CSTL,"Castle Biosciences, Inc.",46.06,3.06556277,1.37,Neutral,794972,36616410.32,1168934606.5426123,,-1.2231,201,Health Services
PFBC,Preferred Bank,78.41,-0.24173028,-0.19,Buy,287237,22522253.17,1168465853.5668228,11.66183032,6.4098,,Finance
AVYA,Avaya Holdings Corp.,13.64,-0.65549891,-0.09,Sell,2821711,38488138.04,1158416065.9894338,,-0.9817,8063,Electronic Technology
ASIX,AdvanSix Inc.,41.08,6.09504132,2.36,Buy,1069742,43945001.36,1156040616.6399999,8.20080555,4.9656,1375,Process Industries
EVOP,"EVO Payments, Inc.",22.56,-8.44155844,-2.08,Sell,1098319,24778076.64,1155888054.9829903,,-0.0273,2200,Commercial Services
LBAI,"Lakeland Bancorp, Inc.",17.88,-2.61437908,-0.48,Sell,573116,10247314.08,1155407255.1712132,9.32864104,1.8609,,Finance
AMPS,"Altus Power, Inc.",7.51,1.48648649,0.11,Sell,1033915,7764701.65,1153902777.2297478,,-0.1456,,Utilities
HCSG,"Healthcare Services Group, Inc.",15.59,-1.20405577,-0.19,Sell,2915266,45448996.94,1153644430,25.54481403,0.6118,39200,Commercial Services
ATGE,Adtalem Global Education Inc.,23.09,11.16995667,2.32,Sell,1667390,38500035.1,1150047326.6647346,,-0.142,4426,Consumer Services
AFYA,Afya Limited,12.6,-7.07964602,-0.96,Sell,663903,8365177.8,1146238018.4172661,27.04864865,0.4674475,5260,Consumer Services
CCSI,"Consensus Cloud Solutions, Inc.",57.5,4.98448056,2.73,Neutral,286375,16466562.5,1144418080.9602046,,,,Technology Services
CTS,CTS Corporation,35.59,-4.45637584,-1.66,Buy,652522,23223257.98,1144302688.9313257,,-1.2909,3820,Electronic Technology
HTLD,"Heartland Express, Inc.",14.49,1.32867133,0.19,Sell,750305,10871919.45,1143689857.5188286,14.39036628,0.997,,Transportation
VIVO,Meridian Bioscience Inc.,26.23,5.42604502,1.35,Strong Buy,1223476,32091775.48,1142091156.678543,18.57216381,1.3842,760,Health Technology
PLAB,"Photronics, Inc.",18.49,-1.49174214,-0.28,Strong Buy,2195665,40597845.85,1139694387.8833802,15.42003301,1.1625,1728,Electronic Technology
BIG,"Big Lots, Inc.",37.3,4.65768799,1.66,Sell,4515928,168444114.39999998,1139152121.328855,5.55510489,6.3312,37000,Retail Trade
PRCT,PROCEPT BioRobotics Corporation,26.1,4.73515249,1.18,Neutral,499526,13037628.6,1135267402.1198158,,,,Health Technology
KIDS,OrthoPediatrics Corp.,57.6,6.35155096,3.44,Buy,484034,27880358.4,1133474773.6692915,,-1.5823,116,Health Technology
SANA,"Sana Biotechnology, Inc.",5.99,-7.5617284,-0.49,Sell,2152422,12893007.78,1131109390.8640132,,-2.4737,265,Health Technology
ORGO,Organogenesis Holdings Inc.,8.79,20.24623803,1.48,Sell,5845836,51384898.44,1130780967.6091158,15.20688931,0.4955,910,Health Technology
RSKD,Riskified Ltd.,6.89,-3.90516039,-0.28,Sell,2908817,20041749.13,1129719222.6607628,,,768,Technology Services
ATEC,"Alphatec Holdings, Inc.",11.36,5.47818013,0.59,Buy,2078943,23616792.48,1127968874.0596204,,-1.43,296,Health Technology
APOG,"Apogee Enterprises, Inc.",45.3,-0.50516143,-0.23,Buy,577757,26172392.1,1126406270.5494504,,-0.8696,6100,Producer Manufacturing
ATEN,"A10 Networks, Inc.",14.53,2.61299435,0.37,Buy,2207227,32071008.31,1124956148.8676574,11.90095174,1.2298,,Technology Services
NVTS,Navitas Semiconductor Corporation,9.55,-0.52083333,-0.05,Sell,4428517,42292337.35,1124354989.1417909,,-1.2159,,Finance
PFC,Premier Financial Corp.,30.91,0,0,Buy,552588,17080495.08,1122589410.2936802,8.74357307,3.3916,,Finance
INDI,"indie Semiconductor, Inc.",7.66,-2.91508238,-0.23,Strong Sell,3125023,23937676.18,1119240751.388021,,-0.0441,,Electronic Technology
GENI,Genius Sports Limited,5.32,-5.16934046,-0.29,Sell,3513106,18689723.92,1118267595.5169811,,-6.2974,2,Technology Services
CCCC,"C4 Therapeutics, Inc.",22.83,0.30755712,0.07,Sell,900116,20549648.28,1112708296.5764496,,-1.8322,121,Health Technology
CARS,Cars.com Inc.,16.06,0.68965517,0.11,Buy,1632940,26225016.4,1110875822.5046844,148.6536676,0.1136,1600,Technology Services
ASTL,Algoma Steel Group Inc.,9.9,10,0.9,Neutral,2789249,27613565.1,1109540685.1383069,,,3,Producer Manufacturing
EIG,Employers Holdings Inc,39.9,0.63051702,0.25,Buy,556638,22209856.2,1106405592.437107,9.11675466,4.2302,608,Finance
GGPI,"Gores Guggenheim, Inc.",11.06,1.46788991,0.16,Sell,7730845,85503145.7,1105999965.3738492,,-0.8184,3,Finance
AZRE,Azure Power Global Limited,17.18,9.77635783,1.53,Sell,752627,12930131.86,1102294417.9646018,,-0.853,471,Utilities
ARCE,Arco Platform Limited,19.41,1.14643043,0.22,Sell,507659,9853661.19,1101832509.3692307,,-0.4350528,2746,Technology Services
KRP,Kimbell Royalty Partners,16.18,3.65150545,0.57,Strong Buy,2076546,33598514.28,1100693861.5232198,31.36531365,0.5248,28,Miscellaneous
TMCI,"Treace Medical Concepts, Inc.",20.68,-1.47689376,-0.31,Neutral,772286,15970874.48,1099609715.1250594,,-0.2224,,Health Technology
DNOW,NOW Inc.,9.94,7.45945946,0.69,Buy,2748744,27322515.36,1098954719.4514766,213.99548533,0.0444,2350,Distribution Services
KURA,"Kura Oncology, Inc.",16.51,2.35585865,0.38,Neutral,2201829,36352196.79000001,1098835761.3577237,,-1.9663,121,Health Technology
ACCD,"Accolade, Inc.",16.39,-7.45341615,-1.32,Strong Sell,2127238,34865430.82,1097447835.3907635,,-1.5457,1720,Technology Services
ASTE,"Astec Industries, Inc.",48.2,-5.28591079,-2.69,Sell,729084,35141848.80000001,1097257115.334592,61.52555498,0.7846,,Producer Manufacturing
ERII,"Energy Recovery, Inc.",19.33,0.5200208,0.1,Sell,1286226,24862748.58,1096370994.8344052,76.63244353,0.2508,222,Producer Manufacturing
RVNC,"Revance Therapeutics, Inc.",15.24,13.73134328,1.84,Neutral,2783776,42424746.24,1094153549.0921054,,-4.4797,470,Health Technology
RCKT,"Rocket Pharmaceuticals, Inc.",16.89,-5.37815126,-0.96,Sell,1484471,25072715.19,1088435587.9634075,,-2.6716,,Health Technology
RYI,Ryerson Holding Corporation,28.32,17.90174854,4.3,Strong Buy,825369,23374450.08,1087322659.012987,3.46502548,7.6621,4000,Non-Energy Minerals
TSC,"TriState Capital Holdings, Inc.",32.19,-4.98819362,-1.69,Buy,741620,23872747.8,1080982225.4913957,16.15028307,2.0978,,Finance
BIRD,"Allbirds, Inc.",7.35,-6.48854962,-0.51,Sell,10233453,75215879.55,1080836033.396846,,-0.3111,,Consumer Non-Durables
PAR,PAR Technology Corporation,40.23,-4.91609549,-2.08,Sell,1145335,46076827.05,1080768489.6168156,,-2.5961,1008,Electronic Technology
SMWB,Similarweb Ltd.,14.43,6.25920471,0.85,Sell,241615,3486504.45,1080019637.5729241,,-1.6672,,Technology Services
PRPB,CC Neuberger Principal Holdings II,9.9,0.10111223,0.01,Buy,405816,4017578.4,1074149989,,-0.1107,4,Finance
ASPN,"Aspen Aerogels, Inc.",31.65,7.25177906,2.14,Sell,1413147,44726102.55,1072457917.0360821,,-1.1987,,Process Industries
DRQ,"Dril-Quip, Inc.",30.82,12.56391527,3.44,Buy,1780652,54879694.64,1072304477.9615912,,-3.6283,1342,Industrial Services
OBNK,"Origin Bancorp, Inc.",44.88,-1.25412541,-0.57,Buy,253008,11354999.04,1065843834.076336,9.4008916,4.6327,,Finance
GB,Global Blue Group Holding AG,6.35,-1.85471406,-0.12,Sell,28345,179990.75,1063299138.3280509,,-0.8724,1314,Technology Services
RADI,"Radius Global Infrastructure, Inc.",14.03,7.84012298,1.02,Sell,2913094,40870708.82,1062406828.3343374,,-1.8147,,Finance
MATW,Matthews International Corporation,33.67,-0.44352454,-0.15,Sell,382261,12870727.87,1062302494.319058,,-0.4776,11000,Producer Manufacturing
FREY,FREYR Battery,9.12,2.12765957,0.19,Sell,2777253,25328547.36,1061934487.8053098,,-1.557,,Producer Manufacturing
TTCF,"Tattooed Chef, Inc.",12.93,11.36950904,1.32,Sell,2127817,27512673.81,1060032294.162291,,-0.2236,500,Consumer Non-Durables
EPAC,Enerpac Tool Group Corp.,17.57,2.68848627,0.46,Sell,656658,11537481.06,1059805686.2135694,28.30661323,0.603,2100,Producer Manufacturing
POSH,"Poshmark, Inc.",13.76,0.58479532,0.08,Sell,2795484,38465859.84,1059561645.8218104,,-1.1764,558,Retail Trade
HERA,FTAC Hera Acquisition Corp.,9.73,-0.20512821,-0.02,Strong Sell,336448,3273639.04,1058961549,,,,Finance
ARKO,ARKO Corp.,8.49,0.83135392,0.07,Sell,1993570,16925409.3,1057924839.885856,20.73045267,0.4296,11236,Retail Trade
HURN,Huron Consulting Group Inc.,48.87,2.68964068,1.28,Buy,483728,23639787.36,1054335173.4612194,16.56247853,2.9626,4609,Commercial Services
SPTN,SpartanNash Company,29.29,2.95254833,0.84,Strong Buy,1063918,31162158.22,1052916960.222183,13.81255775,2.07,,Distribution Services
CPUH,Compute Health Acquisition Corp.,9.76,-0.10235415,-0.01,Buy,153421,1497388.96,1052250025,317.91530945,0.0307,,Finance
GABC,"German American Bancorp, Inc.",39.62,-0.77635863,-0.31,Neutral,165116,6541895.92,1051756451.9219894,12.04857278,3.1705,,Finance
LMAT,"LeMaitre Vascular, Inc.",48.14,3.57142857,1.66,Neutral,418183,20131329.62,1051285777.967735,37.97438141,1.2749,,Health Technology
DFIN,"Donnelley Financial Solutions, Inc.",32.15,-2.48710949,-0.82,Sell,1327981,42694589.15,1051033366.0551208,7.28404447,4.3439,2185,Technology Services
DCFC,Tritium DCFC Limited,7.75,1.70603675,0.13,Sell,3997737,30982461.75,1049200369.2234848,,,,Electronic Technology
BLNK,Blink Charging Co.,24.81,3.98155909,0.95,Sell,3317287,82301890.47,1046983226.7223366,,-1.0991,91,Consumer Services
PROC,"Procaps Group, S.A.",9.26,2.77469478,0.25,Sell,174632,1617092.32,1044751867.2629212,,-1.049,,Health Technology
ROVR,"Rover Group, Inc.",5.8,2.83687943,0.16,Sell,2073335,12025343,1043212463.9999998,,-1.1274,2,Finance
AGYS,"Agilysys, Inc.",42.15,2.47994165,1.02,Neutral,210868,8888086.2,1041709137.9176902,,-0.9208,1350,Technology Services
BCSF,"Bain Capital Specialty Finance, Inc.",16.12,2.21940393,0.35,Strong Buy,582606,9391608.72,1040743677.199246,8.57358409,1.8557,,Miscellaneous
HZO,"MarineMax, Inc. (FL)",47.47,3.44301591,1.58,Sell,1098022,52123104.34,1040503661.7004586,6.25666402,7.603,2666,Retail Trade
FARO,"FARO Technologies, Inc.",57.15,4.15527611,2.28,Sell,314886,17995734.9,1040476601.7143373,,-2.1968,1432,Electronic Technology
BY,"Byline Bancorp, Inc.",27.59,0.91441112,0.25,Buy,374109,10321667.31,1040456965.6594942,11.05223632,2.4441,,Finance
HMST,"HomeStreet, Inc.",51.66,0.42768274,0.22,Buy,679853,35121205.98,1037608509.2648646,9.15623339,5.5269,991,Finance
PDFS,"PDF Solutions, Inc.",27.7,2.93571163,0.79,Buy,444507,12312843.9,1034463850.799112,,-0.5788,,Technology Services
ZUMZ,Zumiez Inc.,45,0.98743268,0.44,Buy,1304043,58681935,1034002497.211896,8.80055617,4.9724,8800,Retail Trade
ATEX,Anterix Inc.,56.21,3.99629972,2.16,Buy,300167,16872387.07,1032855214.6622294,,-2.087,69,Communications
BTRS,BTRS Holdings Inc. - Class 1,6.5,6.73234811,0.41,Sell,5162058,33553377,1031083164.1964287,,-0.34,,Technology Services
SOND,Sonder Holdings Inc.,5.59,-1.92982456,-0.11,Strong Sell,1678988,9385542.92,1030739526.6421233,,,,Consumer Services
STNG,Scorpio Tankers Inc.,17.63,2.26218097,0.39,Buy,3386704,59707591.52,1029054571.0265687,,-4.2872,,Transportation
SLCA,"U.S. Silica Holdings, Inc.",13.68,-2.90986515,-0.41,Buy,7916535,108298198.8,1026383241.119318,,-0.4542,1863,Non-Energy Minerals
DHT,"DHT Holdings, Inc.",6.17,3.69747899,0.22,Strong Buy,11693099,72146420.83,1025002208.1565496,,-0.0704,,Transportation
CRHC,Cohn Robbins Holdings Corp.,9.9,-0.3021148,-0.03,Buy,1023281,10130481.9,1024649990.9999998,,-0.1294,,Finance
KARO,Karooooo Ltd.,32.865,0.19817073,0.065,Sell,37839,1243578.735,1017208098.447603,33.77270368,0.9635,3122,Technology Services
HLGN,"Heliogen, Inc.",5.52,2.79329609,0.15,Sell,2032356,11218605.12,1012186009.6298811,,-0.1601,3,Finance
HSC,Harsco Corporation,12.77,9.8022356,1.14,Sell,3441423,43946971.71,1011708218.7102416,,-0.0409,12000,Industrial Services
TGLS,Tecnoglass Inc.,21.22,3.56271352,0.73,Sell,1305459,27701839.98,1011658734.5456368,14.1288174,1.4137,5583,Producer Manufacturing
APSG,Apollo Strategic Growth Capital,9.9,0.10111223,0.01,Buy,375736,3719786.4,1010802334,77.04280156,0.1285,2,Finance
GRC,Gorman-Rupp Company (The),38.54,2.5,0.94,Neutral,280060,10793512.4,1006035078.7126316,,1.1424,,Producer Manufacturing
BLFS,"BioLife Solutions, Inc.",24.15,1.51324086,0.36,Sell,1481969,35789551.35,1005772969.086883,273.15668203,0.0983,199,Health Technology
FLWS,"1-800-FLOWERS.COM, Inc.",15.41,1.71617162,0.26,Sell,2496439,38470124.99,1002321072.943662,10.96404147,1.3794,4800,Retail Trade
AXL,"American Axle & Manufacturing Holdings, Inc.",8.78,1.73812283,0.15,Sell,7726216,67836176.47999999,1001604208.4198112,172.35772358,0.0497,18000,Producer Manufacturing
ADTN,"ADTRAN, Inc.",20.38,-1.30750605,-0.27,Buy,986307,20100936.66,1001019216.7048854,,-0.1766,1335,Electronic Technology
CERS,Cerus Corporation,5.81,0.34542314,0.02,Sell,4611386,26792152.66,1000867664.9756944,,-0.3181,294,Health Technology
FORR,"Forrester Research, Inc.",52.13,0.75376884,0.39,Neutral,162687,8480873.31,999384241.3934036,39.35413246,1.2997,,Commercial Services
BRBR,"BellRing Brands, Inc.",25.68,1.26182965,0.32,Buy,1451046,37262861.28,998640087.3901768,36.03284723,0.7094,355,Health Technology
GSL,Global Ship Lease Inc New,27.47,4.13191812,1.09,Strong Buy,5979695,164262221.65,996706960.763543,8.48942598,3.278,7,Transportation
AVPT,"AvePoint, Inc.",5.49,0,0,Sell,2644578,14518733.22,995996589.8775138,,-3.0584,2,Technology Services
RFP,Resolute Forest Products Inc.,12.82,4.56769984,0.56,Buy,1820028,23332758.96,995639413.2638332,3.32622033,3.8006,,Process Industries
NRC,National Research Corporation,39.18,-6.60309893,-2.77,Strong Sell,160007,6269074.26,993659998.2371927,26.72874161,1.4732,,Health Services
ARHS,"Arhaus, Inc.",7.1,1.42857143,0.1,Buy,867724,6160840.4,991457263.4264706,28.02967848,0.2426,,Consumer Durables
VTOL,"Bristow Group, Inc.",35.02,8.32044541,2.69,Strong Buy,242559,8494416.18,991133984.4333729,,-1.8702,3167,Transportation
SHEN,Shenandoah Telecommunications Co,19.82,-11.47833854,-2.57,Sell,1255558,24885159.56,990313825.7128714,0.96653955,20.955,1139,Communications
PERI,Perion Network Ltd,22.64,0.31014621,0.07,Buy,1051851,23813906.64,988532933.2340428,22.50823107,1.0992,,Technology Services
SMP,"Standard Motor Products, Inc.",44.97,2.62437243,1.15,Sell,417966,18795931.02,987665348.4349126,10.82372856,4.1026,5000,Consumer Durables
THRY,"Thryv Holdings, Inc.",29.04,-4.91159136,-1.5,Sell,322006,9351054.24,986387027.464503,4.93806551,6.3902,,Commercial Services
XPOF,"Xponential Fitness, Inc.",21.04,-0.98823529,-0.21,Buy,360965,7594703.6,985998077.6996936,,,,Consumer Services
DTC,"Solo Brands, Inc.",10.2,-1.1627907,-0.12,Sell,1401989,14300287.8,985952804.4467212,,,,Distribution Services
PWP,Perella Weinberg Partners,10.62,-3.27868852,-0.36,Strong Sell,1425927,15143344.74,985570382.9943924,,-0.1701,,Finance
BVS,Bioventus Inc.,13.08,1.63170163,0.21,Sell,420058,5494358.64,983940679.6438355,27.31808732,0.481,700,Health Technology
ICHR,Ichor Holdings,34.56,-3.86648122,-1.39,Sell,1216716,42049704.96,981840409.945946,13.62464711,2.5094,,Electronic Technology
DENN,Denny's Corporation,15.46,-2.33733418,-0.37,Sell,1237143,19126230.78,979948513.569554,12.74034442,1.2042,,Consumer Services
WTTR,"Select Energy Services, Inc.",9.06,10.35322777,0.85,Strong Buy,1770019,16036372.14,979581767.582547,,-0.5014,3000,Industrial Services
DBI,Designer Brands Inc.,13.34,-0.81784387,-0.11,Sell,4066309,54244562.06,978544104.0409836,,0.0665,11400,Retail Trade
MGI,"Moneygram International, Inc.",10.76,0.09302326,0.01,Buy,15729854,169253229.04,976211590.6296299,,-0.4393,3072,Commercial Services
KRNY,Kearny Financial,13.39,0.29962547,0.04,Buy,1652692,22129545.88,974163170.5607476,13.28642384,0.9667,584,Finance
NMM,Navios Maritime Partners LP,32.24,-4.24710425,-1.43,Buy,1022390,32961853.6,973554151.2156864,1.20857238,26.2898,,Transportation
VREX,Varex Imaging Corporation,24.57,2.33236152,0.56,Sell,922721,22671254.97,972971956.3846154,39.43333333,0.6399,2100,Health Technology
HWKN,"Hawkins, Inc.",45.93,6.0984061,2.64,Strong Buy,319153,14658697.29,969878896.2317019,18.47219875,2.3856,742,Distribution Services
GCO,Genesco Inc.,66.22,2.58714175,1.67,Buy,576925,38203973.5,967286144.4984843,6.39574637,9.9733,19000,Distribution Services
BCOR,"Blucora, Inc.",19.87,2.00205339,0.39,Buy,1233847,24516539.89,966410510.6853362,133.51461591,0.1684,1100,Technology Services
SWM,"Schweitzer-Mauduit International, Inc.",30.64,-2.17113665,-0.68,Sell,607502,18613861.28,963880964.2855254,10.8106177,2.8485,,Process Industries
AUS,Austerlitz Acquisition Corporation I,9.75,0.1026694,0.01,Sell,945221,9215904.75,961071400.2566735,,-0.0974,,Finance
HRT,HireRight Holdings Corporation,12.1,-6.49149923,-0.84,Strong Sell,523311,6332063.1,960625299.8380566,,-0.3285,,Commercial Services
HA,"Hawaiian Holdings, Inc.",18.71,-5.26582278,-1.04,Strong Sell,3967944,74240232.24000001,958581341.010929,,-2.8687,6674,Transportation
TUP,Tupperware Brands Corporation,19.59,19.74327628,3.23,Buy,4277671,83799574.89,957563963.1597476,82.41663058,0.3757,10000,Producer Manufacturing
ACRS,"Aclaris Therapeutics, Inc.",15.61,1.7601043,0.27,Buy,1111721,17353964.81,956503223.315261,,-1.6256,77,Health Technology
HLIT,Harmonic Inc.,9.26,-0.53705693,-0.05,Sell,2034453,18839034.78,953400308.2104098,79.91150442,0.127,,Electronic Technology
GLDD,Great Lakes Dredge & Dock Corporation,14.5,2.61854211,0.37,Buy,726188,10529726,953321443.5483872,18.72231915,0.7531,413,Industrial Services
CURV,Torrid Holdings Inc.,8.63,1.64899882,0.14,Sell,1324292,11428639.96,950092338.5752943,,,,Retail Trade
ANGO,"AngioDynamics, Inc.",24.5,5.55794916,1.29,Buy,726137,17790356.5,948560103.2318598,,-0.9916,800,Health Technology
ARLO,"Arlo Technologies, Inc.",11.19,24.61024499,2.21,Strong Buy,10415117,116545159.22999997,943310408.4711982,,-0.7908,359,Consumer Durables
CRNX,"Crinetics Pharmaceuticals, Inc.",19.81,2.32438017,0.45,Sell,687494,13619256.14,940972718.3576905,,-2.7816,93,Health Technology
YEXT,"Yext, Inc.",7.25,-2.42261104,-0.18,Sell,4775265,34620671.25,940347520.3124998,,-0.7008,1300,Technology Services
JBSS,"John B. Sanfilippo & Son, Inc.",81.57,1.17836765,0.95,Sell,105351,8593481.07,940155232.9947566,15.57911115,5.1682,1300,Consumer Non-Durables
OSW,OneSpaWorld Holdings Limited,10.29,-1.05769231,-0.11,Neutral,1069253,11002613.37,940109120.8033298,,-0.9841,4507,Consumer Services
NTUS,Natus Medical Incorporated,27.49,1.02903344,0.28,Strong Buy,463451,12740267.99,938847166.7589384,69.76086398,0.3916,1400,Health Technology
SPH,"Suburban Propane Partners, L.P.",14.9,1.36054422,0.2,Sell,649299,9674555.1,938159267.0000002,8.88332439,1.6899,3131,Utilities
GPRK,Geopark Ltd,15.37,6.81028492,0.98,Strong Buy,1131674,17393829.38,938062281.0611558,,-1.5636,437,Energy Minerals
AMWD,American Woodmark Corporation,56.35,6.84489951,3.61,Sell,442175,24916561.25,933696144.2588192,,-2.5037,10000,Producer Manufacturing
AVO,"Mission Produce, Inc.",13.21,-0.4521477,-0.06,Sell,299512,3956553.52,933042390.633694,20.51038199,0.636,2800,Process Industries
CEVA,"CEVA, Inc.",40.55,0.2968093,0.12,Sell,323735,13127454.25,931589697.9399796,3479.6460177,0.0143,,Electronic Technology
SCRM,Screaming Eagle Acquisition Corp.,9.64,,,,1096118,10566577.52,930857662.1113404,,,2,Finance
TBI,"TrueBlue, Inc.",26.99,-0.25868441,-0.07,Sell,648879,17513244.21,930120387.4555174,15.06124562,1.7703,6400,Commercial Services
WASH,"Washington Trust Bancorp, Inc.",53.62,-2.52681331,-1.39,Sell,259510,13914926.2,929308754.2682788,11.86043336,4.4282,623,Finance
WULF,TeraWulf Inc.,9.29,-19.2173913,-2.21,Strong Sell,506554,4705886.66,928779372.1334534,,-0.2174,58,Process Industries
IDT,IDT Corporation,36.02,-2.30539734,-0.85,Sell,680095,24497021.9,927930996.043882,10.8878748,3.3566,1650,Communications
RMR,The RMR Group Inc.,29.47,-1.0077259,-0.3,Sell,255844,7539722.68,927863252.3084337,13.78083491,2.1204,600,Finance
WLKP,Westlake Chemical Partners LP,26.26,-0.03806624,-0.01,Buy,196043,5148089.18,924730493.1913913,11.08885574,2.3465,,Process Industries
LUNG,Pulmonx Corporation,25.1,0.6415397,0.16,Strong Sell,1743124,43752412.40000001,924651335.0338858,,-1.3183,,Health Technology
HFWA,Heritage Financial Corporation,26.27,0,0,Buy,636169,16712159.63,922228800.121069,9.34916027,2.7434,767,Finance
PEBO,Peoples Bancorp Inc.,32.59,3.06767868,0.97,Strong Buy,315490,10281819.1,922224376.1840472,15.18189488,2.0345,1188,Finance
ARQT,"Arcutis Biotherapeutics, Inc.",18.3,1.72317954,0.31,Neutral,845117,15465641.1,921958627.2857144,,-4.1606,147,Health Technology
AUDC,AudioCodes Ltd.,28.36,-1.32219903,-0.38,Sell,394982,11201689.52,921649395.3169674,27.77499248,1.0324,,Electronic Technology
CONX,CONX Corp.,9.82,-0.01425459,-0.0014,Neutral,220523,2165535.86,920919559,71.31445171,0.1377,,Finance
FOR,Forestar Group Inc,18.53,-0.37634409,-0.07,Sell,296568,5495405.04,920492029.719472,6.98103064,2.6086,250,Finance
PLCE,"Children's Place, Inc. (The)",63.91,0.34542314,0.22,Sell,1720472,109955365.52,917868342.1573853,5.641006,10.6188,13300,Retail Trade
MODN,"Model N, Inc.",25.15,1.20724346,0.3,Sell,539013,13556176.95,916282467.5162998,,-0.864,982,Technology Services
CLFD,"Clearfield, Inc.",66.59,5.11444357,3.24,Buy,503570,33532726.3,915931150.4116693,30.93514329,2.0056,650,Electronic Technology
BHE,"Benchmark Electronics, Inc.",25.93,-0.15402387,-0.04,Neutral,677532,17568404.76,913366309.159714,25.24826964,1.0049,10900,Electronic Technology
XENT,"Intersect ENT, Inc.",27.29,-0.14635931,-0.04,Buy,840615,22940383.35,913168586,,-2.6775,406,Health Technology
INSW,"International Seaways, Inc.",17.99,0.16703786,0.03,Buy,3064107,55123284.92999999,911896788.3353657,,-6.7658,764,Transportation
AMSF,"AMERISAFE, Inc.",47.04,1.16129032,0.54,Sell,538101,25312271.04,910885188.9472308,13.52922088,3.402,371,Finance
ARIS,"Aris Water Solutions, Inc.",16.99,19.90119972,2.82,Strong Buy,1563190,26558598.1,908965043.3315538,,,,Commercial Services
ATAI,ATAI Life Sciences N.V.,5.65,2.16998192,0.12,Sell,1701258,9612107.7,905683494.4568965,,,48,Health Technology
BBAI,"BigBear.ai, Inc.",6.68,10.2310231,0.62,Sell,1482928,9905959.04,905582496.239726,,-0.0934,,Technology Services
FNKO,"Funko, Inc.",17.81,1.25071063,0.22,Buy,1012297,18029009.57,903355901.6967359,16.17858857,1.0955,777,Consumer Durables
BXC,Bluelinx Holdings Inc.,92.78,6.21637092,5.43,Buy,422371,39187581.38000001,902884750.5212814,2.89459565,30.8419,2055,Distribution Services
CHRS,"Coherus BioSciences, Inc.",11.73,0,0,Sell,1507799,17686482.27,900693087.0600522,,-3.853,332,Health Technology
FPH,"Five Point Holdings, LLC",6.02,2.55536627,0.15,Sell,287450,1730449,899176506.1762711,,-0.099,160,Finance
CAAP,Corporacion America Airports SA,5.59,0.17921147,0.01,Sell,171629,959406.11,897822530.5437955,,-0.8255,5800,Transportation
HBNC,"Horizon Bancorp, Inc.",20.54,0.98328417,0.2,Buy,457624,9399596.96,893915090.5957448,9.72790146,1.9882,,Finance
MRC,MRC Global Inc.,10.72,8.28282828,0.82,Buy,2217063,23766915.36000001,891909159.587147,,-0.4603,2600,Distribution Services
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP,42.1,1.80639857,0.747,Buy,88536,3727365.6,889959573.2627738,,,4300,Producer Manufacturing
