Ticker,Description,Last,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
ENR,"Energizer Holdings, Inc.",31.64,-7.13237452,-2.43,Strong Sell,4285664,135598408.96,2254353851.408083,16.81655595,2.045,6000,Consumer Non-Durables
WFRD,Weatherford International plc,31.97,15.20720721,4.22,Strong Buy,2466149,78842783.53,2253658622.1510606,,-6.4286,17000,Industrial Services
B,"Barnes Group, Inc.",44.05,-5.77540107,-2.7,Strong Sell,1617650,71257482.5,2233000058.102593,22.68078143,1.9612,5100,Producer Manufacturing
FFBC,First Financial Bancorp.,23.68,-5.4313099,-1.36,Sell,1439726,34092711.68,2229453552.1246414,11.39666371,2.1596,2010,Finance
TR,"Tootsie Roll Industries, Inc.",34.57,4.14475645,1.375818,Buy,720016,24890953.12,2225667688.07545,36.60875159,0.942,2000,Consumer Non-Durables
FROG,JFrog Ltd.,22.71,-6.4276885,-1.56,Sell,4418722,100349176.62,2211610511.004327,,-0.6733,1000,Technology Services
TOWN,Towne Bank,30.45,-2.90178571,-0.91,Sell,1006155,30637419.75,2211400876.320694,10.48482194,2.972,2617,Finance
RLAY,"Relay Therapeutics, Inc.",20.38,-10.80962801,-2.47,Strong Sell,2536064,51684984.32,2206747277.254191,,-3.8512,245,Health Technology
CALM,"Cal-Maine Foods, Inc.",45.08,2.08333333,0.92,Strong Buy,2249662,101414762.96,2202455392.5578475,,-0.153,3286,Consumer Non-Durables
FTAI,Fortress Transportation and Infrastructure Investors LLC,22.08,-12.89940828,-3.27,Sell,6902391,152404793.28,2189902895.8508654,,-1.4584,600,Finance
BSTZ,BlackRock Science and Technology Trust II,27.09,-3.04223336,-0.85,Sell,1050891,28468637.19,2177150000,1.49323278,18.6709,,Miscellaneous
GTN,"Gray Television, Inc.",22.81,2.933213,0.65,Buy,4292868,97920319.08,2174288335.429453,60.775,0.4029,8608,Consumer Services
WSBC,"WesBanco, Inc.",35.06,-4.98644986,-1.84,Sell,1328388,46573283.28,2149556119.7652607,10.22933697,3.5304,2389,Finance
SMCI,"Super Micro Computer, Inc.",41.57,3.48518795,1.4,Buy,1282067,53295525.19,2143487091.7670388,17.89934541,2.4621,4155,Electronic Technology
SBGI,"Sinclair Broadcast Group, Inc.",28.3,3.32238043,0.91,Buy,6288860,177974738,2137734026.9665987,,-5.5035,11500,Consumer Services
VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",31.38,-5.39644257,-1.79,Sell,922598,28951125.24,2137041943.9722304,8.82172813,4.0954,,Finance
FSS,Federal Signal Corporation,34.83,-3.57142857,-1.29,Sell,2822670,98313596.1,2127136667.1377037,21.43997054,1.6537,3900,Producer Manufacturing
NOG,"Northern Oil and Gas, Inc.",27.39,16.05932203,3.79,Strong Buy,9549587,261563187.93,2118373680.0268583,,-0.7227,25,Energy Minerals
ODP,The ODP Corporation,43.38,-2.31929746,-1.03,Buy,1993686,86486098.68,2103361814.3187687,,-4.164,26000,Retail Trade
EBS,"Emergent Biosolutions, Inc.",41.59,4.91927346,1.95,Sell,3788072,157545914.48000002,2100354262.0357227,9.87024587,4.3229,2416,Health Technology
HPK,"HighPeak Energy, Inc.",22,3.52941176,0.75,Buy,991432,21811504,2096020995.8139532,148.17367333,0.1466,25,Industrial Services
TIGO,Millicom International Cellular S.A.,20.54,-14.2021721,-3.4,Strong Sell,934142,19187276.68,2078971075.160205,3.64371095,5.8896,,Communications
CRSR,"Corsair Gaming, Inc.",21.73,-4.98469611,-1.14,Sell,4371011,94982069.03,2068695967.4282656,23.13713833,1.088,2490,Technology Services
FBK,FB Financial Corporation,43.24,-1.72727273,-0.76,Sell,626242,27078704.08,2056661924.0027092,11.16404517,4.0119,1962,Finance
HTLF,"Heartland Financial USA, Inc.",48.64,-2.38811961,-1.19,Sell,572708,27856517.12,2056404064.5862691,9.93877061,5.014,2249,Finance
SASR,"Sandy Spring Bancorp, Inc.",45.54,-4.34782609,-2.07,Sell,739520,33677740.8,2055291006.6042151,9.46288984,4.9959,1116,Finance
OM,"Outset Medical, Inc.",43.1,2.32668566,0.98,Neutral,1706421,73546745.10000001,2043235537.7930088,,-2.8916,444,Health Technology
CBZ,"CBIZ, Inc.",39.16,1.4770666,0.57,Buy,956097,37440758.52,2037796135.643319,29.65659972,1.332,6000,Commercial Services
VSTO,Vista Outdoor Inc.,35.83,0.73095305,0.26,Neutral,3445691,123459108.53,2015751373.6587763,5.238009,7.4142,5900,Consumer Durables
BLMN,"Bloomin' Brands, Inc.",22.52,-9.81177413,-2.45,Buy,8378968,188694359.36,2013866379.8860056,11.70816733,2.4247,82000,Consumer Services
THS,"Treehouse Foods, Inc.",36.09,-9.97755051,-4,Strong Sell,2075678,74911219.02000001,2013648025.0577607,,-0.5532,10000,Consumer Non-Durables
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,36.29,-6.63750965,-2.58,Sell,781403,28357114.87,2008986001.3723865,11.43750767,3.284,1277,Finance
SAGE,"Sage Therapeutics, Inc.",33.93,-7.42155525,-2.72,Sell,2571418,87248212.74,2003693741.3932877,,-7.8017,471,Health Technology
JELD,"JELD-WEN Holding, Inc.",22.16,-4.27645788,-0.99,Strong Sell,4711349,104403493.84,1992825418.0236087,13.84381931,1.7494,24700,Non-Energy Minerals
MD,"Mednax, Inc.",22.99,-4.84271523,-1.17,Strong Sell,2850145,65524833.55,1988004840.7538528,15.35528824,1.5329,7420,Health Services
PLAY,"Dave & Buster's Entertainment, Inc.",40.93,-5.16682113,-2.23,Buy,7748951,317164564.43,1981946148.827444,88.4155001,0.5344,8547,Consumer Services
HCC,"Warrior Met Coal, Inc.",38.35,21.74603175,6.85,Strong Buy,7127368,273334562.8,1975128543.994494,13.05091705,2.9327,704,Energy Minerals
SBCF,Seacoast Banking Corporation of Florida,33.75,-8.28804348,-3.05,Sell,2505405,84557418.75,1974510004.692714,16.51283464,2.1997,989,Finance
PRAA,"PRA Group, Inc.",45.12,-2.04081633,-0.94,Neutral,1236503,55791015.36,1967819380.6396053,11.07495902,4.0585,3446,Commercial Services
EVRI,Everi Holdings Inc.,21.49,-10.15886288,-2.43,Neutral,5752627,123623954.22999997,1964383671.8983195,14.93759493,1.6995,1550,Consumer Services
KN,Knowles Corporation,21.33,-2.2456462,-0.49,Neutral,5233696,111634735.68,1958371399.6124997,13.5755138,1.6262,7000,Electronic Technology
PRGS,Progress Software Corporation,44.28,0.15833522,0.07,Sell,999527,44259055.56,1956349762.3222373,25.6270261,1.7865,2103,Technology Services
RNST,Renasant Corporation,35.02,-4.10733844,-1.5,Sell,1170401,40987443.02000001,1952583270.8023453,11.49440041,3.1334,2409,Finance
EPC,Edgewell Personal Care Company,35.71,-1.54397574,-0.56,Sell,1880217,67142549.07000001,1931030240.5643597,18.50480384,2.0317,6900,Consumer Non-Durables
CAKE,The Cheesecake Factory Incorporated,36.61,-15.43081543,-6.68,Sell,5025035,183966531.35,1930923612.8547883,38.13451154,1.0411,45800,Consumer Services
LAW,"CS Disco, Inc.",33.13,-4.5520023,-1.58,Sell,2133829,70693754.77000001,1929034397.5632627,,-0.4234,,Technology Services
SATS,EchoStar Corporation,22.42,-1.66666667,-0.38,Strong Sell,1846194,41391669.48000001,1924909417.1774893,31.16147309,0.7419,2500,Communications
TRMK,Trustmark Corporation,31.12,-3.02274852,-0.97,Sell,1286493,40035662.16000001,1913681593.2793937,13.56019372,2.3404,2692,Finance
VBTX,"Veritex Holdings, Inc.",38.37,-4.43337484,-1.78,Sell,4648380,178358340.6,1902402323.101061,14.25741148,2.8256,696,Finance
BGS,"B&G Foods, Inc.",29.24,-4.69361147,-1.44,Sell,9445994,276200864.56,1897585643.2565548,29.20988851,1.0424,2847,Consumer Non-Durables
NMIH,NMI Holdings Inc,21.86,-6.34104542,-1.48,Sell,3294804,72024415.44,1876457593.1091547,8.56034061,2.6995,247,Finance
NE,Noble Corporation plc,30.32,15.99081867,4.18,Strong Buy,3693641,111991195.12,1875500501.1533744,4.20789949,7.1452,1800,Industrial Services
CRTO,Criteo S.A.,29.67,-8.08550186,-2.61,Sell,2228470,66118704.90000001,1864557288,14.69069701,2.2104,2781,Technology Services
BALY,Bally's Corporation,34.2,-5.65517241,-2.05,Sell,3035403,103810782.6,1859227390.997118,,-1.0331,9460,Consumer Services
KYMR,"Kymera Therapeutics, Inc.",35.89,-10.43174445,-4.18,Sell,1428412,51265706.68,1855640299.1862743,,-2.0629,141,Health Technology
VCEL,Vericel Corporation,39.44,0.5609383,0.22,Buy,1836168,72418465.92,1846393818.2378027,,-0.1619,281,Health Technology
RCII,Rent-A-Center Inc.,27.77,-5.51207894,-1.62,Strong Sell,6471704,179719220.07999998,1845640800.1851084,14.44217653,2.3503,14290,Finance
CSIQ,Canadian Solar Inc.,30.86,3.41823056,1.02,Neutral,5539737,170956283.82,1843863687.6278613,26.93323939,1.2395,12774,Producer Manufacturing
EFSC,Enterprise Financial Services Corporation,48.49,-2.74769354,-1.37,Buy,511860,24820091.4,1833948701.4508069,12.76606697,3.8923,,Finance
IMAB,I-MAB,21.15,-15.26442308,-3.81,Strong Sell,4589645,97070991.75,1821483459,,,228,Health Technology
WWW,"Wolverine World Wide, Inc.",22.22,-5.16431925,-1.21,Strong Sell,3677411,81712072.42,1815145618.0193236,28.30329397,0.8176,4400,Consumer Non-Durables
MYGN,"Myriad Genetics, Inc.",22.67,-8.18144998,-2.02,Strong Sell,2298101,52097949.67,1814118667.0072403,,-0.3636,2400,Health Technology
SSP,E.W. Scripps Company (The),21.9,0.55096419,0.12,Buy,1662391,36406362.9,1809997043.8522425,28.13659985,0.9036,5600,Consumer Services
UCTT,"Ultra Clean Holdings, Inc.",40.21,-15.63155686,-7.45,Sell,3447207,138612193.47,1807437651.4257448,15.97976492,2.7357,7066,Electronic Technology
PFS,"Provident Financial Services, Inc",23.42,-1.1397214,-0.27,Neutral,1719762,40276826.04000001,1802862087.7248948,10.80711354,2.1955,1159,Finance
CDNA,"CareDx, Inc.",33.94,-13.41836735,-5.26,Sell,3930560,133403206.4,1799673299.5175762,,-0.5817,645,Health Technology
TARO,Taro Pharmaceutical Industries Ltd.,47.75,-4.5,-2.25,Sell,102118,4876134.5,1794790352.6503248,1158.49514563,0.0412,1417,Health Technology
FOE,Ferro Corporation,21.66,-0.36798528,-0.08,Buy,4550930,98573143.8,1792198190.9625523,32.6195144,0.6697,3585,Process Industries
GBT,"Global Blood Therapeutics, Inc.",27.53,-7.74128686,-2.31,Sell,4865129,133937001.37,1784534274.5082486,,-4.8096,457,Health Technology
BKE,"Buckle, Inc. (The)",35.78,-2.48023985,-0.91,Sell,3503717,125362994.26,1781249481.9754903,7.65526299,4.8342,7200,Retail Trade
TSLX,"Sixth Street Specialty Lending, Inc.",23.35,-0.21367521,-0.05,Neutral,1365558,31885779.3,1774718811.7022643,8.48157675,2.9359,,Finance
AMCX,AMC Networks Inc.,41.83,2.37395986,0.97,Neutral,3445143,144110331.69,1772592229.5359998,7.35345007,5.9241,1739,Consumer Services
DKL,"Delek Logistics Partners, L.P.",40.67,-1.47771318,-0.61,Sell,496423,20189523.41,1767959481.3744526,10.83775018,3.7934,,Industrial Services
CRS,Carpenter Technology Corporation,36.62,-5.25226391,-2.03,Buy,2507919,91839993.77999999,1767627971.0820525,,-2.9325,3900,Non-Energy Minerals
VCYT,"Veracyte, Inc.",24.76,-8.05792796,-2.17,Sell,4955094,122688127.44000003,1759026204.424289,,-1.1461,761,Health Technology
INT,World Fuel Services Corporation,27.47,0.80733945,0.22,Sell,3644389,100111365.83,1742796736.4161975,22.93996215,1.1696,4414,Distribution Services
TGH,Textainer Group Holdings Limited,35.55,-3.00136426,-1.1,Neutral,1875186,66662862.3,1735972516.5640392,6.75828139,5.512,,Finance
AGIO,"Agios Pharmaceuticals, Inc.",31.53,2.40337772,0.74,Sell,2644533,83382125.49000001,1722720456.4500465,,-6.3527,392,Health Technology
PTLO,Portillo's Inc.,23.11,-6.13322502,-1.51,Strong Sell,2781628,64283423.08,1703679774.9629946,,,,Consumer Services
HMN,Horace Mann Educators Corporation,41.18,-1.00961538,-0.42,Buy,1245123,51274165.14,1702852090.4726574,12.24845087,3.4164,1450,Finance
XNCR,"Xencor, Inc.",28.59,-9.58254269,-3.03,Strong Sell,2654066,75879746.94,1697540437.466023,22.31638418,1.419,254,Health Technology
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,24.31,1.08108108,0.26,Sell,1634492,39734500.52,1688337177.9588528,,-0.5405,2525,Finance
FRG,"Franchise Group, Inc.",41.85,-7.59549569,-3.44,Sell,1718712,71928097.2,1686480303.1844175,4.84133301,8.8284,14670,Commercial Services
RXDX,"Prometheus Biosciences, Inc.",43.31,0.27784209,0.12,Buy,989575,42858493.25,1686457700.629973,,,33,Health Technology
EAT,"Brinker International, Inc.",36.83,-14.02894491,-6.01,Sell,5411942,199321823.86,1672726929.892387,12.17137293,3.2822,59491,Consumer Services
TVTX,"Travere Therapeutics, Inc.",26.31,-2.01117318,-0.54,Neutral,2131199,56071845.69,1663096373.1966293,,-3.0245,310,Health Technology
NBTB,NBT Bancorp Inc.,38.3,-0.44190278,-0.17,Neutral,889308,34060496.4,1660300392.6533263,10.86330529,3.5693,1801,Finance
AVNS,"Avanos Medical, Inc.",34.75,-1.83615819,-0.65,Neutral,2206017,76659090.75,1644297478.2608697,353.84615385,0.1074,4555,Health Technology
HNI,HNI Corporation,38.8,-6.07601065,-2.51,Sell,1156890,44887332,1642744422.0236003,29.36665929,1.3744,8100,Producer Manufacturing
MNRL,"Brigham Minerals, Inc.",27.44,25.58352403,5.59,Strong Buy,4215022,115660203.68,1639029659.093836,23.14192259,1.1259,44,Miscellaneous
NSTG,"NanoString Technologies, Inc.",35.9,-0.52646162,-0.19,Sell,2865580,102874322,1638885882.5769851,,-2.5439,766,Health Technology
CCXI,"ChemoCentryx, Inc.",23.28,-23.99608227,-7.35,Strong Sell,13239853,308223777.84000003,1630332478.2211301,,-1.8859,178,Health Technology
AMK,"AssetMark Financial Holdings, Inc.",22.13,-6.66385491,-1.58,Strong Sell,410334,9080691.42,1627943042.6717,66.55182314,0.3488,,Finance
ANDE,"The Andersons, Inc.",48.28,10.02734731,4.4,Strong Buy,2483335,119895413.8,1627154997.2365746,15.69322878,3.1112,2371,Process Industries
CYRX,"CryoPort, Inc.",32.89,-5.81328751,-2.03,Sell,2801492,92141071.88,1623703563.9773462,,-5.9341,847,Transportation
GPRE,"Green Plains, Inc.",30.23,0.59900166,0.18,Sell,6019827,181979370.21,1620816326.9178126,,-1.3214,859,Process Industries
ANF,Abercrombie & Fitch Company,28.59,-26.35239567,-10.23,Sell,18074163,516740320.17,1615151031.4927216,7.48868403,4.4145,,Retail Trade
PRG,"PROG Holdings, Inc.",29.25,-7.23120837,-2.28,Strong Sell,6105751,178593216.75,1613370039.93994,8.22199665,3.6668,2023,Finance
SUPN,"Supernus Pharmaceuticals, Inc.",30.24,-2.35711979,-0.73,Neutral,4247676,128449722.24,1608186559.376692,20.08753896,1.5443,,Health Technology
ROCC,Ranger Oil Corporation,36.78,17.54554171,5.49,Strong Buy,2466784,90728315.52,1604978149.5832846,,-8.4713,87,Energy Minerals
MEI,"Methode Electronics, Inc.",42.82,-7.07465278,-3.26,Sell,927173,39701547.86,1595854550.9203296,14.01572277,3.1528,7200,Electronic Technology
FRTA,"Forterra, Inc.",23.55,0.04248088,0.01,Neutral,2222933,52350072.15,1577215197.1107342,14.11715381,1.7422,4824,Non-Energy Minerals
GBX,"Greenbrier Companies, Inc. (The)",48.26,9.53245574,4.2,Strong Buy,1846106,89093075.56,1570675342.7265308,29.39504925,1.6427,10300,Producer Manufacturing
RDWR,Radware Ltd.,33.84,2.95101917,0.97,Buy,1806496,61131824.64000001,1569732438.8542373,220.01243008,0.1706,,Electronic Technology
ROCK,"Gibraltar Industries, Inc.",47.94,-2.02329859,-0.99,Sell,1687154,80882162.75999999,1567604160.405422,21.08431126,2.3274,2021,Producer Manufacturing
XENE,Xenon Pharmaceuticals Inc.,30.23,-2.60953608,-0.81,Buy,1918588,57998915.24,1561237132.2864418,,-1.7692,,Health Technology
AIR,AAR Corp.,43.81,0.52776503,0.23,Buy,1826706,80027989.86,1553891338.7599103,21.41513529,2.106,4700,Electronic Technology
MNRO,"Monro, Inc.",46.16,-1.82900893,-0.86,Sell,1095649,50575157.84,1548485146.0299804,24.35192043,1.9197,7800,Retail Trade
AMLX,"Amylyx Pharmaceuticals, Inc.",27.39,-11.58812137,-3.59,,2565189,70260526.71000001,1546604028.7595232,,,,Health Technology
TGI,"Triumph Group, Inc.",23.78,-2.7402863,-0.67,Buy,4063255,96624203.9,1536502534.6352944,,-1.7699,7939,Electronic Technology
TBBK,"The Bancorp, Inc.",26.72,-8.96081772,-2.63,Sell,1876867,50149886.23999999,1532941493.5688748,15.18684126,1.9348,,Finance
FBNC,First Bancorp,43,-4.03927695,-1.81,Sell,703420,30247060,1532935985.5793025,13.55141612,3.2859,1234,Finance
BIGC,"BigCommerce Holdings, Inc. - Series 1",20.94,-17.26590281,-4.37,Strong Sell,11600260,242909444.4,1499696342.2335768,,-1.0741,1337,Technology Services
ZGNX,"Zogenix, Inc.",26.68,2.22222222,0.58,Buy,19630230,523734536.4,1497436894.6686974,,-4.0702,327,Health Technology
NOAH,Noah Holdings Limited,23.45,-21.75508842,-6.52,Strong Sell,1178619,27638615.55,1497283561,,-1.3812,2960,Finance
SAVA,"Cassava Sciences, Inc.",37.31,-12.2324159,-5.2,Sell,5724457,213579490.67,1493026545.5933712,,-0.8157,24,Health Technology
EWCZ,"European Wax Center, Inc.",23.45,-5.97433841,-1.49,Strong Sell,1686605,39550887.25,1491942067.0580912,,,88,Consumer Services
KRA,Kraton Corporation,46.28,0.30342436,0.14,Buy,1757256,81325807.68,1491620787.8359241,8.84948989,5.2971,1751,Process Industries
ECOL,"US Ecology, Inc.",47.64,0.31585597,0.15,Buy,3097056,147543747.84,1489694543.868825,281.97984588,0.1712,3600,Industrial Services
BUSE,First Busey Corporation,26.83,-3.07080925,-0.85,Neutral,668470,17935050.1,1487318605.2285297,12.44452495,2.2335,1463,Finance
TVTY,"Tivity Health, Inc.",29.8,11.44353029,3.06,Strong Buy,2245522,66916555.6,1484734698.2458518,14.20189487,2.117,380,Health Services
SCHL,Scholastic Corporation,42.66,1.23398196,0.52,Buy,770401,32865306.66,1476056674.3789816,42.25781096,1.0776,6800,Consumer Services
ARGO,"Argo Group International Holdings, Ltd.",42.3,0.57061341,0.24,Sell,1606462,67953342.6,1474257992.25974,,-0.1253,,Finance
PHR,"Phreesia, Inc.",28.57,-2.32478632,-0.68,Sell,1887809,53934703.13,1463922777.7730377,,-1.6189,827,Technology Services
BHLB,"Berkshire Hills Bancorp, Inc.",30,-2.5974026,-0.8,Buy,1640730,49221900,1459779581.2438943,12.72636857,2.4283,,Finance
SSYS,"Stratasys, Ltd.",21.9,-9.4292804,-2.28,Strong Sell,3511676,76905704.39999999,1438320695.1656494,,-0.9854,2039,Electronic Technology
EVBG,"Everbridge, Inc.",36.46,19.1114015,5.85,Sell,12391008,451776151.68,1437554303.538169,,-2.5046,1952,Technology Services
SNCY,"Sun Country Airlines Holdings, Inc.",24.83,-10.13391241,-2.8,Strong Sell,2073297,51479964.51,1436972986.381399,18.90234894,1.3538,2181,Transportation
HEES,"H&E Equipment Services, Inc.",39.68,-3.73605046,-1.54,Neutral,870233,34530845.44,1434155774.4560075,25.4883048,1.6668,2157,Finance
SPNS,Sapiens International Corporation N.V.,26.14,-3.22102925,-0.87,Sell,300448,7853710.72,1432760908.149106,30.82424669,0.862,,Technology Services
FFWM,First Foundation Inc.,25.34,-4.55743879,-1.21,Sell,1347238,34139010.92,1429772744.007596,10.92168575,2.423,674,Finance
PRTA,Prothena Corporation plc,30.6,-13.36353341,-4.72,Sell,2395025,73287765,1428583501.1117973,29.63030747,1.3942,82,Health Technology
CLDX,"Celldex Therapeutics, Inc.",30.3,0.49751244,0.15,Sell,3419246,103603153.8,1416071338.4357004,,-1.6365,134,Health Technology
MORF,"Morphic Holding, Inc.",38.01,-7.04328687,-2.88,Strong Sell,794135,30185071.35,1410206543.3830233,,-2.6658,101,Health Technology
SHYF,"The Shyft Group, Inc.",40.2,-2.23735409,-0.92,Sell,1280488,51475617.6,1407085002.9048657,21.74439415,1.9437,3800,Producer Manufacturing
VECO,Veeco Instruments Inc.,27.77,-0.53724928,-0.15,Buy,3427800,95190006,1406645053.937063,59.45945946,0.5318,1091,Electronic Technology
DOMO,"Domo, Inc.",42.95,-2.60770975,-1.15,Strong Sell,3130472,134453772.4,1400606054.7966433,,-3.1763,,Technology Services
LRN,"Stride, Inc.",32.39,-6.71082949,-2.33,Sell,1805487,58479723.93,1385895021.5329907,19.73715651,1.7167,7100,Consumer Services
DLX,Deluxe Corporation,32.36,3.22169059,1.01,Sell,1030439,33345006.04,1381772008.1153607,21.94702442,1.478,6313,Commercial Services
TRS,TriMas Corporation,32.24,-1.88679245,-0.62,Sell,671603,21652480.72,1381023038.792315,24.7509058,1.3331,3500,Producer Manufacturing
AMPH,"Amphastar Pharmaceuticals, Inc.",28.63,-0.486618,-0.14,Buy,2101501,60165973.63,1369920948.2157414,39.6765649,0.752,1980,Health Technology
AVID,"Avid Technology, Inc.",30.31,-4.56549118,-1.45,Neutral,2394098,72565110.38,1364616312.6328564,35.86253069,0.9154,1405,Technology Services
COHU,"Cohu, Inc.",28.09,-11.21997472,-3.55,Sell,2259923,63481237.07,1364157666.095302,8.6839958,3.5064,3240,Electronic Technology
TPTX,"Turning Point Therapeutics, Inc.",27.57,-12.33704293,-3.88,Strong Sell,2359379,65048079.03,1364150061.5528603,,-4.7962,250,Health Technology
ROAD,"Construction Partners, Inc.",25.9,-5.47445255,-1.5,Sell,1802700,46689930,1360914313.8072016,77.77129522,0.3447,2960,Industrial Services
GDOT,Green Dot Corporation,24.8,-7.42814483,-1.99,Strong Sell,5089587,126221757.6,1360726397.1196282,30.69883527,0.875,1200,Commercial Services
SLVM,Sylvamo Corporation,30.79,-14.16225258,-5.08,Strong Sell,4134852,127312093.08,1357992430.1814735,,,,Process Industries
MEG,"Montrose Environmental Group, Inc.",46.04,3.15930988,1.41,Sell,1692703,77932046.12,1357784021.3123288,,-1.5984,2500,Commercial Services
GVA,Granite Construction Incorporated,29.58,-8.73187288,-2.83,Strong Sell,5150801,152360693.57999998,1355554730.1511388,216.26865672,0.2171,3300,Industrial Services
BATRA,Liberty Media Corporation - Series A Liberty Braves,25.54,-1.76923077,-0.46,Sell,281421,7187492.34,1348249393.1194434,,-1.1481,,Consumer Services
PRA,ProAssurance Corporation,24.77,2.01812191,0.49,Buy,917278,22720976.06,1337253068.4755661,9.44111028,2.6706,1021,Finance
VERV,"Verve Therapeutics, Inc.",27.65,-10.11053316,-3.11,Sell,2567459,70990241.35,1331928509.7296822,,,,Health Technology
APR,"Apria, Inc.",37.36,0.02677376,0.01,Buy,2662956,99488036.16,1331686708.616372,20.38056813,1.8341,6420,Health Services
DCOM,"Dime Community Bancshares, Inc.",33.32,-2.65848671,-0.91,Sell,627069,20893939.08,1328734851.0276961,15.049663,2.2553,,Finance
SBSI,"Southside Bancshares, Inc.",41.05,-1.34583033,-0.56,Neutral,675496,27729110.8,1328443519.5949488,12.10137824,3.4822,809,Finance
ENVA,"Enova International, Inc.",38.88,-5.5393586,-2.28,Neutral,1988911,77328859.68,1327519204.2774682,5.81943544,7.0449,1463,Finance
INTA,"Intapp, Inc.",21.48,-4.66045273,-1.05,Sell,893666,19195945.68,1319270910.7910645,,-1.3119,749,Technology Services
PRO,"PROS Holdings, Inc.",29.25,-7.72870662,-2.45,Sell,2093225,61226831.25,1317368326.5619993,,-1.8312,1545,Technology Services
OFG,OFG Bancorp,26.87,-3.79520229,-1.06,Buy,1560351,41926631.37000001,1315230830.0096533,9.92160619,2.8423,2269,Finance
GFF,Griffon Corporation,23.35,3.73167481,0.84,Sell,1247616,29131833.6,1314695349.1316347,18.2205029,1.3536,,Producer Manufacturing
PRIM,Primoris Services Corporation,24.65,-4.67904099,-1.21,Sell,3899233,96116093.44999997,1311853040.9098196,11.66541986,2.1615,10810,Industrial Services
PGTI,"PGT Innovations, Inc.",22,7.79029887,1.59,Strong Buy,2086826,45910172,1311809444.4544232,42.75292763,0.5266,5300,Producer Manufacturing
HCAT,"Health Catalyst, Inc",25.19,-7.42374127,-2.02,Strong Sell,3092305,77895162.95,1311272871.986132,,-3.2017,1200,Technology Services
BCYC,Bicycle Therapeutics plc,42.87,-10.08808725,-4.81,Sell,819570,35134965.9,1309774202,,-2.6725,119,Health Technology
ELF,"e.l.f. Beauty, Inc.",25.12,-5.52839413,-1.47,Sell,2372912,59607549.44000001,1309271498.3401785,68.51606053,0.3974,267,Consumer Non-Durables
OCFC,OceanFirst Financial Corp.,21.96,-2.22617988,-0.5,Sell,1019867,22396279.32,1299483997.7350044,12.5689209,1.7847,937,Finance
PCVX,"Vaxcyte, Inc.",22.93,1.46017699,0.33,Buy,1167493,26770614.49,1291205450.624361,,-1.9266,89,Health Technology
SKYW,"SkyWest, Inc.",25.55,-11.86616075,-3.44,Strong Sell,6419848,164027116.4,1290779737.3899252,12.1486854,2.2235,15205,Transportation
SGH,"SMART Global Holdings, Inc.",26.91,-4.26894344,-1.2,Sell,2910802,78329681.82000001,1289829702.7280061,,-0.0570357,3926,Electronic Technology
CAMT,Camtek Ltd.,29.38,-12.29850746,-4.12,Sell,1801598,52930949.23999999,1288214489.461825,24.04298187,1.3808,,Electronic Technology
CNOB,"ConnectOne Bancorp, Inc.",32.2,-3.62167016,-1.21,Neutral,1048704,33768268.80000001,1274092516.096518,10.16959682,3.2371,434,Finance
CMCO,Columbus McKinnon Corporation,44.69,-0.66681485,-0.3,Sell,841187,37592647.03,1274007918.0802138,47.05586311,1.0109,2651,Producer Manufacturing
LZB,La-Z-Boy Incorporated,29.25,0.20554985,0.06,Sell,3836080,112205340,1264253889.84375,10.30756442,2.9088,11500,Consumer Durables
FDP,"Fresh Del Monte Produce, Inc.",26.59,1.2952381,0.34,Strong Sell,706478,18785250.02,1264232488.6830003,15.79730856,1.6854,49577,Consumer Non-Durables
TCBK,TriCo Bancshares,42.52,-3.47332577,-1.53,Sell,476409,20256910.68,1264137549.1119232,11.1198598,3.9586,,Finance
GIC,Global Industrial Company,33.41,7.42765273,2.31,Sell,270743,9045523.63,1263350552.1787639,12.2835458,2.7271,,Retail Trade
CLB,Core Laboratories N.V.,27.14,1.87687688,0.5,Neutral,3140508,85233387.12,1255963354,64.11528467,0.4303,3700,Industrial Services
NBHC,National Bank Holdings Corporation,41.75,-5.96846847,-2.65,Sell,964064,40249672,1250788659.3517659,14.29377968,3.0415,1154,Finance
SILK,"Silk Road Medical, Inc.",35.6,0.08434074,0.03,Sell,1484187,52837057.2,1242312205.7872815,,-1.437,352,Health Technology
CEIX,CONSOL Energy Inc.,35.92,21.35135135,6.32,Strong Buy,3979668,142949674.56,1238528018.8100116,36.06893722,0.9955,1575,Energy Minerals
RYI,Ryerson Holding Corporation,31.83,32.51457119,7.81,Strong Buy,1728518,55018727.94,1222086166.8901958,4.05002978,7.6621,4000,Non-Energy Minerals
GIII,"G-III Apparel Group, LTD.",25.08,-9.55643707,-2.65,Sell,2346485,58849843.8,1218097299.506408,8.09785026,3.4386,3300,Consumer Non-Durables
RDNT,"RadNet, Inc.",22.79,-6.40657084,-1.56,Sell,2107635,48033001.65,1217822333.1013768,51.83823529,0.4721,8973,Health Services
CRNC,Cerence Inc.,30.8,-13.96648045,-5,Sell,5587547,172096447.6,1206330160.0865,29.27292458,1.1496,1700,Technology Services
